ARTIST,CONTRIBUTING ARTIST,TITLE,KEY,BPM,TYPE,YEAR
Lana Del Rey,,Diet Mountain Dew,C#,88.0,Western,2011.0
Oh Wonder,,Lose It,C,88.0,Western,2015.0
Melanie Martinez,,Bombs On Monday (Made 2013/Leaked 2016),F#,88.0,Western,2013.0
The Weeknd ,,Scared To Live ,C,88.0,Western,2020.0
Miley Cyrus,,Plastic Hearts,A,88.0,Western,2020.0
Meghan Trainor,,Walkshame,F,88.0,Western,2015.0
Weezer ,,Beverly Hills,F,87.9,Western,2005.0
Jessie J,B.o.B,Price Tag,F,87.5,Western,2010.0
Demi Lovato,,Made In The USA,G#,87.5,Western,2013.0
Rina Sawayama,,Paradisin',C,87.5,Western,2020.0
5 Seconds of Summer,,Over and Out,F,87.5,Western,2015.0
Dua Lipa ,,Be The One,F,87.5,Western,2018.0
Meghan Trainor                 ,,I'm A Lady ,D#,87.5,Western,2017.0
Bruno Mars,,The Lazy Song,B,87.5,Western,2010.0
Alessia Cara,,Four Pink Walls,C,87.5,Western,2015.0
Charli XCX,,Forever,E,87.4,Western,2020.0
Olivia Rodrigo,,Favorite Crime,A,87.0,Western,2021.0
Kanye West,Pusha T,Runaway,E,87.0,Western,2010.0
Twenty One Pilots,,Legend,G,87.0,Western,2018.0
Bruno Mars,,Versace On The Floor,D,87.0,Western,2016.0
Allie X,Valley Girl,Need You,G#,87.0,Western,2017.0
Nicki Minaj,Beenie Man,Gun Shot,F#,87.0,Western,2012.0
Allie X,,Old Habits Die Hard,A,87.0,Western,2017.0
Tinashe,,Thug Cry,F,87.0,Western,2015.0
Ava Max,,Take You To Hell,D#,87.0,Western,2020.0
Halsey,,New Americana,D#,87.0,Western,2015.0
Ariana Grande,,Needy,D#,87.0,Western,2019.0
The Vamps,(Solo)/Demi Lovato,Somebody to You,D#,87.0,Western,2014.0
Melanie Martinez,,Test Me,D#,87.0,Western,2020.0
Demi Lovato,,Body Say,G#,87.0,Western,2016.0
Ashnikko,Grimes,Cry,G#,87.0,Western,2021.0
P!nk,Eminem,Revenge,A#,87.0,Western,2017.0
Justin Bieber,,One Less Lonely Girl,E,87.0,Western,2011.0
BTS,,Intro:Persona,C,87.0,Western,2020.0
Ellie Goulding,,Burn,C#,87.0,Western,2013.0
Megan Thee Stallion,,B.I.T.C.H,G,87.0,Western,2020.0
One Direction,,History,F#,87.0,Western,2015.0
Ellie Goulding,,Army,B,87.0,Western,2015.0
Sia,,Unstoppable,A,87.0,Western,2016.0
Rihanna,Solo/Jay-Z,Umbrella,C#,87.0,Western,2009.0
Demi Lovato,,Heart Attack,G#,87.0,Western,2013.0
Sia,,Dressed In Black,D#,87.0,Western,2014.0
Rixton,,Me And My Broken Heart,D#,87.0,Western,2014.0
Demi Lovato,,Mad World,D,87.0,Western,2021.0
Twenty One Pilots,,The Hype,A,87.0,Western,2018.0
Oh Wonder,,Without You,D,87.0,Western,2015.0
The Weeknd,,False Alarm,B,87.0,Western,2016.0
Sia,,Chandelier,C#,87.0,Western,2014.0
Panic! At The Disco,,One Of The Drunks,B,87.0,Western,2018.0
Tori Kelly,,City Dove,A,87.0,Western,2015.0
Alessia Cara,,How Far I'll Go (from Moana),E,86.9,Western,2016.0
Demi Lovato,,ICU (Madison’s Lullabye),F,86.5,Western,2021.0
Troye Sivan,,TALK ME DOWN,F#,86.5,Western,2015.0
Little Mix,Stormzy,Power,G,86.5,Western,2017.0
Hollywood Undead,,Pour Me,C,86.5,Western,2011.0
Finneas,,Partners In Crime,G,86.25,Western,2019.0
Jessie Ware,,Remember Where You Are,D,86.0,Western,2020.0
Melanie Martinez,,Glued,B,86.0,Western,2020.0
Sam Hunt,,Leave The Night On,A,86.0,Western,2014.0
David Guetta,"Afrojack, Nicki Minaj & Bebe Rexha",Hey Mama,G,86.0,Western,2015.0
Liam Payne,,Rude Hours,F#,86.0,Western,2019.0
Nicki Minaj,,Marilyn Monroe,G,86.0,Western,2012.0
Camila Cabello,,Crying In The Club,A,86.0,Western,2017.0
Lady Gaga,,Dancin' In Circles,D#,86.0,Western,2016.0
Nicki Minaj,,Bed Of Lies,B,86.0,Western,2014.0
Calvin Harris,"Travis Scott, A-Trak & Funk Wav",Prayers Up,C,86.0,Western,2017.0
Halsey,,More,B,86.0,Western,2020.0
Ed Sheeran,,Eraser,B,86.0,Western,2017.0
Panic! At The Disco,,Impossible Year,D#,86.0,Western,2016.0
Lana Del Rey,,Born To Die,G,86.0,Western,2011.0
Ellie Goulding,,I Do What I Love,C,86.0,Western,2015.0
Taylor Swift,Original/Taylor's Version,Superstar,D,86.0,Western,2008.0
Rihanna,,Love On The Brain,G,86.0,Western,2016.0
Meghan Trainor,Yo Gotti,Better,C,86.0,Western,2016.0
Lana Del Rey,,You Can Be The Boss (Unreleased),C,86.0,Western,2011.0
Taylor Swift,,We Are Never Ever Getting Back Together,G,86.0,Western,2012.0
Taylor Swift,,Champagne Problems,C,86.0,Western,2020.0
Hollywood Undead,,Hear Me Now,G,86.0,Western,2011.0
Sia,,One Million Bullets,G,86.0,Western,2015.0
The Weeknd ,,Blinding Lights,G#,85.5,Western,2020.0
Rina Sawayama,,Dynasty,G,85.5,Western,2020.0
Charli XCX,,C2.0,E,85.05,Western,2020.0
Olivia Rodrigo,,Happier,F#,85.0,Western,2021.0
Allie X,,Bitch,D#,85.0,Western,2015.0
Taylor Swift,,Cruel Summer,A,85.0,Western,2019.0
Ariana Grande,,"Break Up With Your Girlfriend, I'm Bored",D#,85.0,Western,2019.0
Beyoncé,Kendrick Lamar,Freedom,F,85.0,Western,2016.0
Nicki Minaj,,Save Me,C#,85.0,Western,2010.0
Pentatonix,,Water,F,85.0,Western,2015.0
The Weeknd ,,Heartless,F#,85.0,Western,2020.0
Taylor Swift,,You Are In Love,A,85.0,Western,2014.0
Melanie Martinez,,Bittersweet Tragedy ,E,85.0,Western,2014.0
Tori Kelly,,Mr. Music,D,85.0,Western,2011.0
Karmin,,Acapella,C,85.0,Western,2013.0
5 Seconds of Summer,,Money,D,85.0,Western,2015.0
Major Lazer,Alessia Cara & Diplo,Hell And High Water,G#,85.0,Western,2020.0
Lana Del Rey,,National Anthem,D#,85.0,Western,2012.0
ZAYN,,tRuTh,G,85.0,Western,2016.0
Ariana Grande,,You Don't Know Me,F,85.0,Western,2014.0
Post Malone,Meek Mill & Lil Baby,On The Road,D,85.0,Western,2017.0
Melanie Martinez,,Mrs. Potato Head,E,85.0,Western,2015.0
Ariana Grande,,Fake Smile,D,85.0,Western,2019.0
Doja Cat,Solo/Tyga,Juicy,F,85.0,Western,2019.0
5 Seconds of Summer,,Social Casualty,D,85.0,Western,2014.0
Major Lazer,Paloma Mami & Diplo,QueLoQue,C,85.0,Western,2020.0
Nicki Minaj,,Pills N Potions,C,85.0,Western,2014.0
Sam Smith,,Stay with Me,C,85.0,Western,2014.0
twenty one pilots,,Ruby,C,85.0,Western,2011.0
twenty one pilots,,Stressed Out,C,85.0,Western,2015.0
Ed Sheeran,Skrillex,Way To Break My Heart,A,85.0,Western,2019.0
Shawn Mendes,,Kid In Love,G,85.0,Western,2015.0
Imagine Dragons,,The River,C#,85.0,Western,2012.0
Liam Payne,,Tell Your Friends,C#,85.0,Western,2019.0
Lorde,,Royals,D,85.0,Western,2013.0
Nicki Minaj,Lil Wayne,Roman Reloaded,G#,85.0,Western,2012.0
Shawn Mendes,,I Don't Even Know Your Name,D#,85.0,Western,2015.0
Taylor Swift,,You Need To Calm Down,D,85.0,Western,2019.0
Demi Lovato,,California Sober,D,85.0,Western,2021.0
Christina Grimmie,,Without Him,D,85.0,Western,2015.0
Olivia Rodrigo,,"1 Step Forward, 3 Steps Back",D,85.0,Western,2021.0
Billie Eilish,,idontwannabeyouanymore,G,85.0,Western,2017.0
Arctic Monkeys,,Do I Wanna Know?,A#,85.0,Western,2013.0
Megan Thee Stallion,,Sugar Baby,A#,85.0,Western,2020.0
Rihanna,,California King Bed,G,85.0,Western,2010.0
Mike Posner,,Not That Simple,A,85.0,Western,2015.0
Ke$ha,,Sleazy,A#,85.0,Western,2010.0
Taylor Swift,(Solo)/Kendrick Lamar,Bad Blood,G,85.0,Western,2015.0
Imagine Dragons,,Bleeding Out,G#,84.7,Western,2012.0
Megan Thee Stallion,,Savage,F#,84.5,Western,2020.0
Kiiara,,L*** Is a Bad Word,A#,84.5,Western,2018.0
Megan Thee Stallion,Beyonce,Savage Remix,F#,84.498,Western,2020.0
Charlie Puth,,Somebody Told Me ,E,84.25,Western,2018.0
Taylor Swift,,Willow,G,84.0,Western,2020.0
Linkin Park,,One More Light,G#,84.0,Western,2017.0
Taylor Swift,,Should've Said No,G,84.0,Western,2006.0
Doja Cat,,Shine,D,84.0,Western,2019.0
Doja Cat,,Talk Dirty,F#,84.0,Western,2019.0
FKA Twigs,,Thousand Eyes,D#,84.0,Western,2019.0
Shawn Mendes,,Aftertaste,C#,84.0,Western,2015.0
Panic! At The Disco,,Old Fashioned,A,84.0,Western,2018.0
Camila Cabello,,I Have Questions,C#,84.0,Western,2017.0
Ke$ha,"Sturgill Simpson, Brian Wilson & Wrabe",Resentment,B,84.0,Western,2020.0
Imagine Dragons,,Thunder,C,84.0,Western,2017.0
Kesha,,Learn To Let Go,F,84.0,Western,0.0
G-Eazy,Kehlani,Good Life,C#,84.0,Western,2017.0
Nicki Minaj,,Four Door Aventador,C#,84.0,Western,2014.0
Dua Lipa,J Balvin/Bad Bunny,UN DIA,E,84.0,Western,2021.0
Zedd ,Khalani,Good Thing,E,84.0,Western,2019.0
Charlie Puth,,Patient ,C#,84.0,Western,2018.0
Years & Years,,Ties,E,84.0,Western,2015.0
Melanie Martinez,,Soap,D,84.0,Western,2015.0
Panic! At The Disco,,Say Amen (Saturday Night),A,84.0,Western,2018.0
NCT 127  ,,Kick It,A,84.0,Western,2020.0
ZAYN,,Let Me,A,84.0,Western,
Allie X,,Focus,C,84.0,Western,2018.0
Megan Thee Stallion,,Outside,A,84.0,Western,2020.0
Lauv,,For Now,G,84.0,Western,2020.0
Lady Gaga,,Just Another Day,A,83.5,Western,2016.0
Taylor Swift,,Invisible String,D,83.5,Western,2020.0
Imagine Dragons,,Digital,G,83.5,Western,2018.0
The Script,,Superheroes,D#,83.5,Western,2014.0
Selena Gomez,,Rise,G#,83.5,Western,2015.0
Shawn Mendes,,Ruin,D,83.33,Western,2016.0
Birdy,,Wings,G,83.24,Western,2013.0
Meghan Trainor,,The Best Part,F,83.0,Western,2015.0
Ellie Goulding,,Around U,G,83.0,Western,2015.0
Justin Bieber,,Fall,B,83.0,Western,2013.0
Olivia Rodrigo,,Good 4 U,A,83.0,Western,2021.0
Taylor Swift,,I Did Something Bad,A#,83.0,Western,2017.0
Shawn Mendes,,A Little Too Much,B,83.0,Western,2015.0
Ashnikko,Kelis,Deal With It,E,83.0,Western,2021.0
Grace VanderWaal,,Light The Sky,C,83.0,Western,2017.0
Chloe X Halle,,Do It,D#,83.0,Western,2020.0
Selena Gomez,,The Heart Wants What It Wants,A#,83.0,Western,2014.0
Adele,,River Lea,F#,83.0,Western,2015.0
Shawn Mendes,,Treat You Better,C#,83.0,Western,2016.0
NCT 127  ,,Interlude: Neo Zone,F#,83.0,Western,2020.0
BTS,,UGH!,G,83.0,Western,2020.0
Troye Sivan,,The Good Side,D,83.0,Western,2018.0
MARINA,,Flowers,D#,83.0,Western,2021.0
Hoobastank,,The Reason,E,83.0,Western,2003.0
Jessie Ware,,In Your Eyes,D,83.0,Western,2020.0
Sia,,Reaper,F#,83.0,Western,2016.0
BØRNS,,Dug My Heart,A,83.0,Western,2015.0
KARD,,Go Baby,F,83.0,Western,2020.0
SOPHIE,,Pretending,A,82.7,Western,2018.0
Adam Lambert,,Better Than I Know Myself,A#,82.5,Western,2012.0
Avril Lavigne,,Here's To Never Growing Up,F,82.5,Western,2013.0
Miley Cyrus,,Never Be Me,E,82.5,Western,2020.0
Ariana Grande,Mac Miller,The Way,G#,82.5,Western,2013.0
Billie Eilish,Vince Staples,&burn,C,82.5,Western,2017.0
Imagine Dragons,,Love,D#,82.5,Western,2018.0
ATEEZ,,THANXX,G,82.5,Western,2020.0
Hollywood Undead,,Mother Murder,D#,82.5,Western,2011.0
Beyoncé,,Hold Up,C,82.5,Western,2016.0
Billie Eilish,,Watch,C,82.5,Western,2017.0
Birdy,,Shine,C#,82.46,Western,
Fall Out Boy,(Solo)/Demi Lovato,Irresistible,D,82.42,Western,2015.0
Niall Horan,,Heartbreak Weather,C#,82.2,Western,2020.0
Nicki Minaj,,I Am Your Leader,A#,82.0,Western,2012.0
Lauv,,Modern Loneliness,G#,82.0,Western,2020.0
Florence + The Machine,,Long & Lost,A#,82.0,Western,2015.0
Nicki Minaj,,I'm The Best,D,82.0,Western,2010.0
Olivia Rodrigo,,"Jealousy, Jealousy",C#,82.0,Western,2021.0
Bruno Mars,,Runaway Baby,F#,82.0,Western,2010.0
Allie X,,Super Sunset Intro,G,82.0,Western,2018.0
Megan Thee Stallion,,Captain Hook,F,82.0,Western,2020.0
Adele,,Send My Love (To Your New Lover),D,82.0,Western,2015.0
Adam Levine,,Lost Stars,C,82.0,Western,2014.0
Ed Sheeran,YEBBA,Best Part Of Me,D,82.0,Western,2019.0
Avril Lavigne,Chad Kroeger,Let Me Go,D,82.0,Western,2014.0
Rihanna,,Never Ending,A#,82.0,Western,2016.0
The Chainsmokers,Amy Shark,The Reaper,B,82.0,Western,2019.0
Grace VanderWaal,,Beautiful Thing,C,82.0,Western,2017.0
Nate Ruess,,Nothing Without Love,C#,82.0,Western,2015.0
Demi Lovato,,Lionheart,B,82.0,Western,2015.0
P!nk,,For Now,E,82.0,Western,2017.0
Taylor Swift,Original/Taylor's Version,The Other Side Of The Door,E,82.0,Western,2008.0
Taylor Swift,,This Is Why We Can't Have Nice Things,F,82.0,Western,2017.0
Sam Tsui,Christina Grimmie & Kurt Hugo Schneider,Just A Dream (Nelly Cover),A,82.0,Western,2010.0
Rita Ora,,Only Want You,A,82.0,Western,2018.0
BØRNS,,Overnight Sensation,G,82.0,Western,2015.0
Chloe X Halle,,Don't Make It Harder On Me,A#,82.0,Western,2020.0
Shawn Mendes,,The Weight,A#,82.0,Western,2015.0
Panic! At The Disco,,High Hopes,F,82.0,Western,2018.0
My Chemical Romance,,This Is How I Disappear,F,82.0,Western,2006.0
Jason Derulo,Snoop Dogg,Wiggle,C,82.0,Western,2014.0
Lana Del Rey,,Swan Song,E,82.0,Western,2015.0
Taylor Swift,,Enchanted,G#,82.0,Western,2010.0
Post Malone,,Myself,C,82.0,Western,2017.0
Panic! At The Disco,Lolo,Miss Jackson,F,82.0,Western,2013.0
Rihanna,,Goodnight Gotham,D#,82.0,Western,2016.0
Sam Smith,,I'm Not The Only One,F,82.0,Western,2014.0
Selena Gomez,,De Una Vez,A,82.0,Western,2021.0
Taylor Swift,,Call It What You Want,A,82.0,Western,2017.0
Iggy Azalea,Rita Ora,Black Widow,F#,82.0,Western,2014.0
Bridgit Mendler,,0.21875,D#,82.0,Western,2013.0
Ke$ha,,Little Bit Of Love,G#,82.0,Western,2020.0
Lorde,,Million Dollar Bills,F#,82.0,Western,2013.0
Nicki Minaj,"Nas, Drake & Young Jeezy",Champion,F#,82.0,Western,2012.0
Zara Larsson,Ty Dolla Sign,So Good,F,82.0,Western,2017.0
Taylor Swift,,Mean,E,81.98,Western,2010.0
Ariana Grande,Nathan Sykes,Almost Is Never Enough,D,81.63,Western,2014.0
Nicki Minaj,,The Crying Game,A,81.5,Western,2014.0
P!nk,,Just Like Fire,G,81.5,Western,2016.0
Adele,,Remedy,D,81.05,Western,2015.0
Sia,,Big Girls Cry,F,81.0,Western,2015.0
Katy Perry,,By The Grace Of God,A#,81.0,Western,2013.0
Ellie Goulding,,Power,A#,81.0,Western,2020.0
DJ Khaled,"Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,G,81.0,Western,2017.0
Blackpink,,Love To Hate Me,D#,81.0,Western,2020.0
The Weeknd ,,Hardest To Love,A#,81.0,Western,2020.0
Taylor Swift,,Haunted,F,81.0,Western,2010.0
Taylor Swift,,Haunted (Acoustic Version),F,81.0,Western,2010.0
Ashnikko,,Good While It Lasted,D#,81.0,Western,2021.0
Katy Perry,,Tsunami,D#,81.0,Western,2017.0
Troye Sivan,Allday,for him.,C,81.0,Western,2015.0
Shawn Mendes,,This Is What It Takes,C,81.0,Western,2015.0
Lizzo,,Cuz I Love You,G#,81.0,Western,2019.0
BTS,,We Are Bulltetproof : The Eternal,C,81.0,Western,2020.0
One Direction,,One Way or Another (Teenage Kicks),C,81.0,Western,2013.0
Shawn Mendes,,Crazy,E,81.0,Western,2015.0
Celeste Buckingham,czechophonic Remix,Run Run Run,F#,81.0,Western,2013.0
Avril Lavigne,,Naked,G,81.0,Western,2002.0
Ariana Grande,Ty Dolla $ign,Safety Net,E,81.0,Western,2020.0
The Weeknd ,,Alone Again,G,81.0,Western,2020.0
BTS,,Life Goes On,G#,81.0,Western,2020.0
BTS,,Jamais Vu,G#,81.0,Western,2020.0
Lauv,,Julia,B,81.0,Western,2020.0
Nicki Minaj,,Right By My Side,C#,81.0,Western,2012.0
Ellie Goulding,Blackbear,Worry About Me,G#,81.0,Western,2020.0
Imagine Dragons,,Machine ,E,81.0,Western,2018.0
Chloe X Halle,,Baby Girl,G#,81.0,Western,2020.0
Lana Del Rey,,God Knows I Tried,G#,81.0,Western,2015.0
Birdy,,Skinny Love,E,80.6,Western,0.0
Justin Bieber,,Purpose,C,80.52,Western,2015.0
Taylor Swift,Original/Taylor's Version,The Way I Loved You,F,80.5,Western,2008.0
Ariana Grande,,Sometimes,E,80.0,Western,2016.0
Miley Cyrus,,We Can't Stop,E,80.0,Western,2013.0
Taylor Swift,,Ours,C,80.0,Western,2010.0
Lauv,,Sweatpants,A#,80.0,Western,2020.0
Rihanna,,Close To You,A#,80.0,Western,2016.0
Ellie Goulding,,Bleach,A,80.0,Western,2020.0
Taylor Swift,,False God,D,80.0,Western,2019.0
Harry Styles,,Sunflower Vol. 6,F,80.0,Western,2019.0
Ariana Grande,,Why Try,B,80.0,Western,2014.0
Nicole Dollanganger,,White Trashing,F,80.0,Western,2015.0
Blackpink,Selena Gomez,Ice Cream,E,80.0,Western,2020.0
Taylor Swift,,Dancing With Our Hands Tied,D#,80.0,Western,2017.0
Shakira,,Empire,D#,80.0,Western,2014.0
Carly Rae Jepsen,,All That,A,80.0,Western,2015.0
Taylor Swift,,Bye Bye Baby (Taylor's Version) (From The Vault),F,80.0,Western,2021.0
Rihanna,,Russian Roulette,A,80.0,Western,2009.0
The Weeknd,,Reminder,A#,80.0,Western,2016.0
Halsey,,I HATE EVERYBODY,F,80.0,Western,2020.0
Doja Cat,,Bottom Bitch,F#,80.0,Western,2019.0
Oh Wonder,,Landslide,F#,80.0,Western,2015.0
Timbaland,Drake,Say Something,B,80.0,Western,2009.0
Taylor Swift,,I Know Places ,C,80.0,Western,2014.0
Oh Wonder,,Plans,C,80.0,Western,2015.0
Selena Gomez,,Cologne,F#,80.0,Western,2015.0
Taylor Swift,,Come Back...Be Here,E,80.0,Western,2012.0
Ellie Goulding,serpentwithfeet,Start,F,80.0,Western,2015.0
Taylor Swift,Ed Sheeran,Everything Has Changed,F#,80.0,Western,2012.0
5 Seconds of Summer,,Castaway,D#,80.0,Western,2015.0
Allie X,,Can't Stop Now,D#,80.0,Western,2018.0
MIKA,Ariana Grande,Popular Song,D#,80.0,Western,2014.0
Troye Sivan,,Gasoline,D#,80.0,Western,2014.0
Nicki Minaj,,Blow Ya Mind,D,80.0,Western,2010.0
Diplo ,MO,Get it right,C,80.0,Western,2018.0
NCT 127  ,,Panadora Box,C,80.0,Western,2020.0
Charli XCX,,7 Years,B,80.0,Western,2020.0
5 Seconds of Summer,,What I Like About You,A#,80.0,Western,2014.0
Allie X,,Science,A,80.0,Western,2018.0
Post Malone,21 Savage,Rockstar,A#,80.0,Western,2017.0
Little Mix,,Change Your Life,A,80.0,Western,2013.0
Ariana Grande,,R.E.M,G#,80.0,Western,2018.0
Charli XCX,,I Finally Understand,G#,80.0,Western,2020.0
Taylor Swift,,...Ready For It?,G,80.0,Western,2017.0
Big Sean,Solo/Nicki Minaj,Dance (A$$),G,80.0,Western,2011.0
Britney Spears,,Brightest Morning Star,G,80.0,Western,2013.0
Lana Del Rey,,Hope is a dangerous thing for a woman to have - but i have it,G,80.0,Western,2019.0
Rita Ora,,Summer Love,F#,80.0,Western,2018.0
Taylor Swift,Original/Taylor's Version,Jump Then Fall,D,80.0,Western,2008.0
FKA Twigs,Future,Holy Terrain,A#,80.0,Western,2019.0
Ryn Weaver,,OctaHate,F#,80.0,Western,2014.0
Little Mix,,Little Me,G#,80.0,Western,2013.0
Ariana Grande,,Obvious,C,80.0,Western,2020.0
Arctic Monkeys,,Mad Sounds,F,80.0,Western,2013.0
Beyoncé,,Listen,B,80.0,Western,2007.0
BTS,,Friends,C#,80.0,Western,2020.0
Hilary Duff,,Tattoo ,E,80.0,Western,2015.0
The Chainsmokers,Daya,Don't Let Me Down,B,80.0,Western,2016.0
Panic! At The Disco,,Hallelujah,B,80.0,Western,2016.0
Lana Del Rey,,Off To The Races,G,80.0,Western,2012.0
BØRNS,,Clouds,E,80.0,Western,2015.0
Ariana Grande,Nicki Minaj,Side To Side,A,79.5,Western,2016.0
Melanie Martinez,,Pacify Her,C,79.0,Western,2015.0
Katy Perry,,Ur So Gay,G,79.0,Western,2008.0
Demi Lovato,Selena Gomez,One & The Same,E,79.0,Western,2010.0
Florence + The Machine,,Caught,C,79.0,Western,2015.0
Mike Posner,,Only God Knows,C#,79.0,Western,2016.0
MØ ,,Kamikaze,E,79.0,Western,2016.0
Justin Bieber,Nas,We Are,C#,79.0,Western,2015.0
Melanie Martinez,,Cake,G#,78.5,Western,2015.0
Beyoncé,,Love Drought,C,78.4,Western,2016.0
ZAYN,,fOoL fOr YoU,G,78.0,Western,2016.0
Nicki Minaj,,Did It On Em',D,78.0,Western,2010.0
Troye Sivan,,SUBURBIA,G#,78.0,Western,2015.0
Melanie Martinez,,Alphabet Boy,C,77.5,Western,2015.0
Sia,,Broken Glass,D#,77.0,Western,2016.0
Zendaya,,Butterflies,D#,77.0,Western,2013.0
Justin Timberlake,,Mirrors,D#,77.0,Western,2013.0
The Weeknd,,True Colors,F#,77.0,Western,2016.0
The Weeknd,Lana Del Rey,Party Monster,F#,77.0,Western,2016.0
Melanie Martinez,,Carousel,G#,77.0,Western,2014.0
Beyoncé,James Blake,Forward,A#,76.65,Western,2016.0
Yo Gotti,(Solo)/Nicki Minaj,Down In The DM,A,76.5,Western,2016.0
Ariana Grande,,Daydreamin',G,76.0,Western,2014.0
Justin Bieber,,Life Is Worth Living,A#,76.0,Western,2015.0
Lady Gaga,,Come To Mama,C,76.0,Western,2016.0
PVRIS,,Eyelids,G,76.0,Western,2014.0
Justin Bieber,,U Smile,D#,76.0,Western,2010.0
The Weeknd,Kendrick Lamar & Daniel Wilson,Sidewalks,A,75.0,Western,2016.0
Lady Gaga,,Joanne,G,75.0,Western,2016.0
Flume,Tove Lo,Say It,F#,75.0,Western,2016.0
Demi Lovato,Sirah,Waitin for You,A#,75.0,Western,2015.0
Troye Sivan,,The Fault In Our Stars,D#,75.0,Western,2014.0
Zendaya,,Cry For Love,C,75.0,Western,2013.0
My Chemical Romance,,Welcome to the Black Parade,G,75.0,Western,2006.0
My Chemical Romance,,Cancer,E,75.0,Western,2006.0
Lana Del Rey,,Radio,D,75.0,Western,2011.0
Sia,,Bird Set Free ,G#,75.0,Western,2015.0
Shawn Mendes,,Stitches,C#,75.0,Western,2015.0
Oh Wonder,,The Rain,A#,75.0,Western,2015.0
Lady Gaga,,A-YO,A,75.0,Western,2016.0
Ariana Grande,,Winter Things,C,75.0,Western,2015.0
Nicki Minaj,Tyga & Thomas Brinx,I Endorse These Strippers,D,74.0,Western,2012.0
James Bay,,Let It Go,C#,74.0,Western,2015.0
Justin Bieber,,One Time,E,73.0,Western,2009.0
Rihanna,,Pose,G#,73.0,Western,2016.0
Future,The Weeknd,Low Life,D#,72.0,Western,2016.0
Demi Lovato,,Yes,D#,71.57,Western,2015.0
Demi Lovato,,Father,A#,71.57,Western,2015.0
Adele,,All I Ask,E,71.03,Western,2015.0
The Weeknd,Future,Six Feet Under,A,70.0,Western,2016.0
Colbie Caillat,,Try,C#,70.0,Western,2014.0
AURORA,,Through the Eyes of a Child,C,66.0,Western,2016.0
Girls' Generation,,Mr. Mr.,G,0.0,Western,2014.0
Tori Kelly,,Where I Belong,D,0.0,Western,2015.0
Chris Brown,Lil Wayne & Tyga,Loyal,F#,0.0,Western,2014.0
Cobra Starship,Sabi,You Make Me Feel,A#,0.0,Western,2011.0
Alessia Cara,,Outlaws,D,0.0,Western,2015.0
Tove Lo,,Not On Drugs,E,0.0,Western,2016.0
Drake,Rihanna,Take Care,D#,0.0,Western,2010.0
Madonna,,Like A Virgin,F#,0.0,Western,1984.0
Selena Gomez & The Scene,,Outlaw,F#,0.0,Western,2011.0
Brian McKnight,,Marry Your Daughter,B,0.0,Western,2011.0
Jonas Brothers,,Pom Poms,B,0.0,Western,2014.0
Nonono,,Pumpin Blood,G,0.0,Western,2014.0
The Vamps,,Wake Up,C#,0.0,Western,2015.0
Jason Derulo,2 Chainz,Talk Dirty,A,0.0,Western,2016.0
Nico & Vinz,Bebe Rexha & Kid Ink,That's How You Know,C#,0.0,Western,2015.0
Christina Grimmie,,Deception,D#,0.0,Western,2015.0
Selena Gomez & The Scene,,Whiplash,F,0.0,Western,2011.0
Desiigner,,Panda,F#,0.0,Western,2016.0
Foxes,,Better Love,F,0.0,Western,2015.0
Nick Jonas,,Champagne Problems,A#,0.0,Western,2016.0
Tori Kelly,,Falling Slow,F,0.0,Western,2015.0
Selena Gomez & The Scene,,Spotlight,E,0.0,Western,2010.0
Drake,Rihanna,Too Good,D,0.0,Western,2016.0
Tori Kelly,,Funny [Live],G,0.0,Western,2015.0
Taio Cruz,,Hangover,D#,0.0,Western,2010.0
MARINA,,The Family Jewels,F,0.0,Western,2010.0
Selena Gomez & The Scene,Pixie Lott,We Own The Night,F,0.0,Western,2011.0
Bridgit Mendler,Devontée,Temperamental Love,F,0.0,Western,2017.0
AURORA,,Infections Of A Different Kind,G#,0.0,Western,2018.0
AURORA,,Mothership,G#,0.0,Western,2019.0
SHINee,,Ring Ding Dong,G#,0.0,Western,2011.0
